,loss,accuracy,val_loss,val_accuracy,lr
0,1.1141726970672607,0.3228839933872223,1.0956189632415771,0.44333311915397644,0.001
1,1.0986871719360352,0.3115551173686981,1.095205307006836,0.3387739956378937,0.001
2,1.098707914352417,0.32622820138931274,1.0993602275848389,0.2178928703069687,0.001
3,1.098676323890686,0.3332540690898895,1.0972490310668945,0.44333311915397644,0.001
4,1.0986324548721313,0.4328514039516449,1.0984654426574707,0.3387739956378937,0.000100000005
5,1.0986206531524658,0.36589837074279785,1.099057912826538,0.2178928703069687,0.000100000005
6,1.0986248254776,0.2512444853782654,1.0986449718475342,0.2178928703069687,0.000100000005
7,1.0986236333847046,0.34199807047843933,1.0988824367523193,0.2178928703069687,0.000100000005
8,1.0986186265945435,0.2232866734266281,1.098848819732666,0.2178928703069687,1.0000001e-05
9,1.0986157655715942,0.21788686513900757,1.0988136529922485,0.2178928703069687,1.0000001e-05
10,1.0986154079437256,0.26886290311813354,1.0987831354141235,0.2178928703069687,1.0000001e-05
11,1.0986143350601196,0.2181476503610611,1.0987688302993774,0.2178928703069687,1.0000001e-05
12,1.0986123085021973,0.21788686513900757,1.098764419555664,0.2178928703069687,1.0000001e-06
13,1.0986125469207764,0.21788686513900757,1.0987625122070312,0.2178928703069687,1.0000001e-06
14,1.098612666130066,0.21788686513900757,1.098760724067688,0.2178928703069687,1.0000001e-06
15,1.0986101627349854,0.21788686513900757,1.0987573862075806,0.2178928703069687,1.0000001e-06
16,1.098610758781433,0.21788686513900757,1.098757028579712,0.2178928703069687,1.0000001e-07
17,1.0986125469207764,0.21788686513900757,1.098757028579712,0.2178928703069687,1.0000001e-07
18,1.098610758781433,0.21788686513900757,1.098757028579712,0.2178928703069687,1.0000001e-07
19,1.098613977432251,0.21788686513900757,1.0987569093704224,0.2178928703069687,1.0000001e-07
20,1.0986123085021973,0.21788686513900757,1.0987569093704224,0.2178928703069687,1.0000001e-08
21,1.0986117124557495,0.21788686513900757,1.0987569093704224,0.2178928703069687,1.0000001e-08
22,1.0986113548278809,0.21788686513900757,1.0987569093704224,0.2178928703069687,1.0000001e-08
23,1.098610520362854,0.21788686513900757,1.0987567901611328,0.2178928703069687,1.0000001e-08
24,1.0986108779907227,0.21788686513900757,1.0987567901611328,0.2178928703069687,1e-08
